SA_RUN_METADATA
initial_state,
step_size,0.3
temperature,2
iterations,300
bounds,"[(0.0, 1000.0), (0.0, 1000.0), (0.0, 1000.0)]"

iteration,temperature,current_eval,current_solution,best_eval,best_solution
actual_initial_state,"[213.951499733119, 339.74350139162715, 943.548244439438]"
0,2.0,1.6595922678132955,"[265.09550709709583, 414.35873467595275, 994.7825354246396]",1.6595922678132955,"[213.951499733119, 339.74350139162715, 943.548244439438]"
1,1.9933333333333334,1.662939352140778,"[280.6316578377147, 380.75154325540257, 909.8008626144863]",1.662939352140778,"[280.6316578377147, 380.75154325540257, 909.8008626144863]"
2,1.9866666666666666,1.68976865688371,"[348.403851405283, 461.8405720903581, 722.1532917656228]",1.68976865688371,"[348.403851405283, 461.8405720903581, 722.1532917656228]"
3,1.98,1.7303508446320384,"[456.72968893379266, 552.755783073561, 599.948262213418]",1.7303508446320384,"[456.72968893379266, 552.755783073561, 599.948262213418]"
4,1.9733333333333334,1.7288428944039893,"[417.05396980091496, 417.8210789442935, 540.5716176925655]",1.7303508446320384,"[456.72968893379266, 552.755783073561, 599.948262213418]"
5,1.9666666666666666,1.74114454318421,"[479.80992307743406, 353.09495633694627, 435.7152867029286]",1.74114454318421,"[479.80992307743406, 353.09495633694627, 435.7152867029286]"
6,1.96,1.7502743547214195,"[594.8399488537973, 403.00138768674094, 439.3595635574877]",1.7502743547214195,"[594.8399488537973, 403.00138768674094, 439.3595635574877]"
7,1.9533333333333334,1.7321709886343264,"[484.5355831494655, 378.6536535944918, 553.5729458093243]",1.7502743547214195,"[594.8399488537973, 403.00138768674094, 439.3595635574877]"
8,1.9466666666666668,1.7288428944039893,"[402.0285814598306, 413.6843627875388, 507.3969374554625]",1.7502743547214195,"[594.8399488537973, 403.00138768674094, 439.3595635574877]"
9,1.94,1.7412173722877198,"[461.43396222735925, 404.93383761168013, 423.9562766821778]",1.7502743547214195,"[594.8399488537973, 403.00138768674094, 439.3595635574877]"
10,1.9333333333333333,1.7260226235926452,"[382.696999321843, 307.62946591388396, 523.5357569870786]",1.7502743547214195,"[594.8399488537973, 403.00138768674094, 439.3595635574877]"
11,1.9266666666666667,1.733858144708036,"[367.78749393394384, 318.3800617083158, 404.24394850158444]",1.7502743547214195,"[594.8399488537973, 403.00138768674094, 439.3595635574877]"
12,1.92,1.7365522597682506,"[297.4853262706387, 360.7061004653573, 331.1063313893096]",1.7502743547214195,"[594.8399488537973, 403.00138768674094, 439.3595635574877]"
13,1.9133333333333333,1.7504158252941626,"[391.7590517109673, 369.55200711608774, 309.1860488240678]",1.7504158252941626,"[391.7590517109673, 369.55200711608774, 309.1860488240678]"
14,1.9066666666666667,1.736806031611331,"[349.72555963987793, 482.326009704237, 379.6526776594123]",1.7504158252941626,"[391.7590517109673, 369.55200711608774, 309.1860488240678]"
15,1.9,1.7400859597559408,"[273.4590872673984, 575.1754355276996, 312.4627327423178]",1.7504158252941626,"[391.7590517109673, 369.55200711608774, 309.1860488240678]"
16,1.8933333333333333,1.737381450946009,"[248.6717462818192, 541.3577995313515, 309.25144139082244]",1.7504158252941626,"[391.7590517109673, 369.55200711608774, 309.1860488240678]"
17,1.8866666666666667,1.747917219164139,"[298.13724274527806, 539.3548641923751, 260.9704234308171]",1.7504158252941626,"[391.7590517109673, 369.55200711608774, 309.1860488240678]"
18,1.88,1.7470186526225908,"[264.4077799589966, 503.96971450573164, 208.8042813527341]",1.7504158252941626,"[391.7590517109673, 369.55200711608774, 309.1860488240678]"
19,1.8733333333333333,1.7467962517650983,"[341.3871427021721, 589.2292003931822, 170.9304785288955]",1.7504158252941626,"[391.7590517109673, 369.55200711608774, 309.1860488240678]"
