SA_RUN_METADATA
initial_state,
step_size,0.3
temperature,2
iterations,300
bounds,"[(0.0, 1000.0), (0.0, 1000.0), (0.0, 1000.0)]"

iteration,temperature,current_eval,current_solution,best_eval,best_solution
actual_initial_state,"[395.8302778656254, 534.9184354405211, 804.1992654445659]"
0,2.0,1.6918305354525627,"[466.9939111719697, 716.7421673346157, 945.3867424393143]",1.6918305354525627,"[395.8302778656254, 534.9184354405211, 804.1992654445659]"
1,1.9933333333333334,1.704878622408386,"[465.5947384992283, 943.9774804356232, 869.3932529095534]",1.704878622408386,"[465.5947384992283, 943.9774804356232, 869.3932529095534]"
2,1.9866666666666666,1.6745248420833265,"[370.8904799503144, 904.0005207588472, 978.61817183257]",1.704878622408386,"[465.5947384992283, 943.9774804356232, 869.3932529095534]"
3,1.98,1.6964673678400115,"[390.70909318173125, 767.1872141615048, 769.0243306437724]",1.704878622408386,"[465.5947384992283, 943.9774804356232, 869.3932529095534]"
4,1.9733333333333334,1.7151180770686882,"[399.9504312917236, 978.22674484971, 713.6952586361997]",1.7151180770686882,"[399.9504312917236, 978.22674484971, 713.6952586361997]"
5,1.9666666666666666,1.7092864508203736,"[484.4321466779367, 747.3553284147239, 823.3115286308935]",1.7151180770686882,"[399.9504312917236, 978.22674484971, 713.6952586361997]"
6,1.96,1.736358424151298,"[632.189004030617, 666.4197988033465, 692.9030734225978]",1.736358424151298,"[632.189004030617, 666.4197988033465, 692.9030734225978]"
7,1.9533333333333334,1.746716205569753,"[770.5804517383815, 613.1984384231523, 635.6941772726086]",1.746716205569753,"[770.5804517383815, 613.1984384231523, 635.6941772726086]"
8,1.9466666666666668,1.738211192026236,"[610.6171326226938, 815.7558693852851, 630.0679322179394]",1.746716205569753,"[770.5804517383815, 613.1984384231523, 635.6941772726086]"
9,1.94,1.736806031611331,"[518.3516223920816, 735.496071092998, 580.4871886198395]",1.746716205569753,"[770.5804517383815, 613.1984384231523, 635.6941772726086]"
10,1.9333333333333333,1.7515899213915402,"[615.1208854575615, 945.8319008545186, 455.99074374854547]",1.7515899213915402,"[615.1208854575615, 945.8319008545186, 455.99074374854547]"
11,1.9266666666666667,1.75477954585285,"[773.7658085379519, 845.9885095738542, 510.8192449417052]",1.75477954585285,"[773.7658085379519, 845.9885095738542, 510.8192449417052]"
12,1.92,1.745147864881554,"[974.9774163740717, 966.7467302212193, 401.7806800044275]",1.75477954585285,"[773.7658085379519, 845.9885095738542, 510.8192449417052]"
13,1.9133333333333333,1.7452865377733082,"[976.1104283282972, 988.2132916262196, 418.85779638796106]",1.75477954585285,"[773.7658085379519, 845.9885095738542, 510.8192449417052]"
14,1.9066666666666667,1.7544510534902826,"[836.873481591914, 708.9427530395408, 474.24668550330733]",1.75477954585285,"[773.7658085379519, 845.9885095738542, 510.8192449417052]"
15,1.9,1.7535199210965131,"[802.7333605141863, 755.1952675609729, 556.8903967693242]",1.75477954585285,"[773.7658085379519, 845.9885095738542, 510.8192449417052]"
16,1.8933333333333333,1.7482425543198121,"[629.6460645180064, 701.7879449821465, 526.4653377836393]",1.75477954585285,"[773.7658085379519, 845.9885095738542, 510.8192449417052]"
