SA_RUN_METADATA
initial_state,
step_size,0.3
temperature,2
iterations,300
bounds,"[(0.0, 1000.0), (0.0, 1000.0), (0.0, 1000.0)]"

iteration,temperature,current_eval,current_solution,best_eval,best_solution
actual_initial_state,"[806.749795673458, 597.5461166808385, 942.7401079775644]"
0,2.0,1.729252297010753,"[666.1200525251013, 464.7184069604346, 789.7760142251204]",1.7301420107194958,"[806.749795673458, 597.5461166808385, 942.7401079775644]"
1,1.9933333333333334,1.7288428944039893,"[604.3612357072872, 590.1564577533114, 774.3655987418414]",1.7301420107194958,"[806.749795673458, 597.5461166808385, 942.7401079775644]"
2,1.9866666666666666,1.7221055899705835,"[645.1273150168714, 668.3339470541999, 950.260731747901]",1.7301420107194958,"[806.749795673458, 597.5461166808385, 942.7401079775644]"
3,1.98,1.7164554100677853,"[493.35117789883145, 572.5244017969806, 766.9313647495034]",1.7301420107194958,"[806.749795673458, 597.5461166808385, 942.7401079775644]"
4,1.9733333333333334,1.7069817395930782,"[527.4558015514311, 709.1506040775862, 901.9723169500917]",1.7301420107194958,"[806.749795673458, 597.5461166808385, 942.7401079775644]"
5,1.9666666666666666,1.7355803355225727,"[584.4283521604993, 712.3632638802394, 691.7906252463737]",1.7355803355225727,"[584.4283521604993, 712.3632638802394, 691.7906252463737]"
6,1.96,1.7416179193635766,"[695.2081556706229, 924.4095296669808, 687.4535059499185]",1.7416179193635766,"[695.2081556706229, 924.4095296669808, 687.4535059499185]"
7,1.9533333333333334,1.7468366480144388,"[773.6438739009208, 693.7091516536585, 627.3212882335531]",1.7468366480144388,"[773.6438739009208, 693.7091516536585, 627.3212882335531]"
8,1.9466666666666668,1.7418794982749826,"[804.7432484233135, 917.0414755550099, 744.5894399084319]",1.7468366480144388,"[773.6438739009208, 693.7091516536585, 627.3212882335531]"
9,1.94,1.7512313640915984,"[853.5331208681254, 919.0581736523505, 659.6256712333364]",1.7512313640915984,"[853.5331208681254, 919.0581736523505, 659.6256712333364]"
10,1.9333333333333333,1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
11,1.9266666666666667,1.751550418660667,"[792.2594336456962, 881.0446994393844, 611.9198113127361]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
12,1.92,1.7546828017466862,"[917.4997964306002, 930.5609430307095, 610.127309405515]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
13,1.9133333333333333,1.736358424151298,"[732.9822851931604, 748.9410015487852, 812.2290646932634]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
14,1.9066666666666667,1.736462067214536,"[913.2989348050979, 750.2782651504713, 921.3474882984455]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
15,1.9,1.7383745553949965,"[949.7341038129066, 586.1328649207406, 863.1854782149574]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
16,1.8933333333333333,1.747724699484649,"[840.751473384299, 525.220158686151, 670.4865028139691]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
17,1.8866666666666667,1.7509695948535353,"[871.5941697489259, 445.98177152951473, 650.3345820738117]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
18,1.88,1.7369136711926365,"[831.1913792482485, 587.7612488863643, 819.0977029026416]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
19,1.8733333333333333,1.7519256250609145,"[924.7096618249238, 500.21680395413136, 653.9854474207409]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
20,1.8666666666666667,1.7507905519891906,"[872.0193450541994, 406.86572118313956, 515.1488599637473]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
21,1.8599999999999999,1.7502243012931367,"[849.0812166034425, 443.57219789887375, 652.0239357781452]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
22,1.8533333333333333,1.7505303131125634,"[990.2704958396332, 554.5491915869053, 500.82314471072056]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
23,1.8466666666666667,1.746716205569753,"[750.8969612225285, 606.6201349872767, 631.6549652230514]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
24,1.84,1.7517436508607607,"[936.0126504330974, 478.62417369354654, 529.9664970001546]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
25,1.8333333333333333,1.7497720336004954,"[850.0608947189772, 418.9293285847176, 410.4653706751077]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
26,1.8266666666666667,1.751068461103385,"[974.423265060397, 526.9984405797128, 522.7275538796479]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
27,1.82,1.7525577485107147,"[744.6477062802212, 431.60003964101526, 452.0690014181353]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
28,1.8133333333333332,1.7507905519891906,"[852.3667464438437, 386.4417999175421, 499.64025455649465]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
29,1.8066666666666666,1.7492828971332284,"[901.5670595670657, 479.71309439761, 429.23602834883917]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
30,1.8,1.7488052559651968,"[991.6833185299345, 489.3369106634802, 453.58075338404774]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
31,1.7933333333333334,1.7540011318702005,"[765.6965659824568, 565.3685163681357, 487.87231148088784]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
32,1.7866666666666666,1.74114454318421,"[672.0984530045874, 454.28552788607715, 601.582520143341]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
33,1.78,1.7358633669799055,"[775.6528591601673, 390.8895898661118, 750.3463875081455]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
34,1.7733333333333334,1.736462067214536,"[666.7836564313226, 485.6851337722823, 673.7277236410167]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
35,1.7666666666666666,1.722106462467449,"[516.2978680643208, 398.27448888962977, 747.8059277590337]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
36,1.76,1.692826063369449,"[418.66911079392304, 343.52762756750496, 742.7738438056017]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
37,1.7533333333333334,1.6917616685466332,"[480.73290582871937, 285.4493667888477, 889.4243755829613]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
38,1.7466666666666666,1.7008980223039782,"[535.9009934428869, 313.8781508199341, 906.3068305997645]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
39,1.74,1.7221165750074476,"[562.3829870623074, 288.8809456247546, 814.4303785937125]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
40,1.7333333333333334,1.7204684951627294,"[624.5003183284587, 270.91495872441027, 914.1088348429353]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
41,1.7266666666666666,1.7284857605178565,"[695.1137927759083, 251.90877880508828, 812.91998892549]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
42,1.72,1.7252802506336713,"[713.6667743374745, 309.5761407700787, 931.9796474777324]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
43,1.7133333333333334,1.7137046293990863,"[557.4162180077212, 328.5660915619529, 866.0880278151297]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
44,1.7066666666666666,1.6850486705602934,"[434.83823787450376, 318.82515949102543, 982.6827324327204]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
45,1.7,1.6907199383151306,"[400.304968527201, 289.6880261107721, 801.9150384732326]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
46,1.6933333333333334,1.6907199383151306,"[319.770545860463, 287.7543531199125, 636.8822245320979]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
47,1.6866666666666665,1.6917616685466332,"[402.1786729439275, 296.1225890338199, 732.0533784619014]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
48,1.68,1.6907199383151306,"[390.4433568334724, 341.0783843708042, 824.1248553249943]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
49,1.6733333333333333,1.6705375296190774,"[348.7309979633518, 284.08427867307415, 955.4187344430186]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
50,1.6666666666666667,1.6803544291983237,"[409.22688365289383, 316.24188188472016, 976.05979768313]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
51,1.66,1.6850486705602934,"[439.85497573629704, 251.71713875917374, 986.2973740510051]",1.755138822128793,"[897.9248053603744, 868.8626798032985, 556.6010114592439]"
