SA_RUN_METADATA
initial_state,
step_size,0.3
temperature,2
iterations,300
bounds,"[(0.0, 1000.0), (0.0, 1000.0), (0.0, 1000.0)]"

iteration,temperature,current_eval,current_solution,best_eval,best_solution
actual_initial_state,"[944.5554678509346, 503.6735715782265, 244.25254917642448]"
0,2.0,1.7404816926845998,"[721.3864363351723, 478.27874890692874, 251.0778293855541]",1.7404816926845998,"[721.3864363351723, 478.27874890692874, 251.0778293855541]"
1,1.9933333333333334,1.7523417368838339,"[597.744327989965, 440.49854862605156, 315.52726747078384]",1.7523417368838339,"[597.744327989965, 440.49854862605156, 315.52726747078384]"
2,1.9866666666666666,1.7528815895209429,"[605.7539408915287, 453.57926167451643, 420.31479334622566]",1.7528815895209429,"[605.7539408915287, 453.57926167451643, 420.31479334622566]"
3,1.98,1.7456045848730044,"[475.95314803974435, 580.0953002274749, 432.79439229981944]",1.7528815895209429,"[605.7539408915287, 453.57926167451643, 420.31479334622566]"
4,1.9733333333333334,1.7416179193635766,"[421.3556484338476, 536.4115560874684, 407.28233476827756]",1.7528815895209429,"[605.7539408915287, 453.57926167451643, 420.31479334622566]"
5,1.9666666666666666,1.7334604165518865,"[422.24675392967487, 436.1350226539957, 490.1439346455935]",1.7528815895209429,"[605.7539408915287, 453.57926167451643, 420.31479334622566]"
6,1.96,1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
7,1.9533333333333334,1.738867145383749,"[440.14481585840696, 338.0075912566163, 425.44541864352703]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
8,1.9466666666666668,1.738867145383749,"[369.5025995775646, 277.0005190675468, 349.5237215579713]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
9,1.94,1.7518695535509619,"[466.80195857608055, 230.36021139350035, 314.2095127851202]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
10,1.9333333333333333,1.7507863096109872,"[586.6705084509402, 299.43155889016487, 311.80546331802105]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
11,1.9266666666666667,1.7494988846990804,"[692.9180298715529, 276.217271188312, 410.5558830879244]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
12,1.92,1.7489581279140634,"[723.4745407115598, 224.4348822733128, 430.3921768175965]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
13,1.9133333333333333,1.7420010215350887,"[551.9390851062541, 173.02643397054425, 464.3972652915969]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
14,1.9066666666666667,1.7461321132668222,"[713.3248862077287, 176.15613310353868, 394.8647254492257]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
15,1.9,1.7493813612293823,"[614.92869904877, 201.83726210668016, 394.9282973521684]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
16,1.8933333333333333,1.7493813612293823,"[756.1185067025261, 248.54249584015355, 483.9758711044716]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
17,1.8866666666666667,1.7358633669799055,"[617.5046457746184, 297.35953307597475, 601.2617422370753]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
18,1.88,1.7420783970609066,"[738.0513168648782, 296.53715020851337, 626.1484609935192]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
19,1.8733333333333333,1.7303331856914577,"[626.0512757695259, 229.33043682243405, 668.3187351289553]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
20,1.8666666666666667,1.7247592229468898,"[580.4824331675845, 294.5842111299303, 782.0462052791836]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
21,1.8599999999999999,1.735391937756514,"[673.084689907519, 371.6024281339225, 663.330831250388]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
22,1.8533333333333333,1.74543472521049,"[792.9256713840349, 296.0731838778021, 641.6361856414076]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
23,1.8466666666666667,1.7464760016434946,"[926.2922843922888, 228.35974695572216, 546.2754193809276]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
24,1.84,1.7354431897436402,"[784.402557730394, 196.48220371478172, 714.0083292497418]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
25,1.8333333333333333,1.7485950247244035,"[938.0801163346977, 197.741943951826, 653.6083750492577]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
26,1.8266666666666667,1.748043813084629,"[877.411479622215, 223.61040690016281, 673.8893760508788]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
27,1.82,1.7457960813809041,"[880.9938731609134, 174.43716289445246, 532.8088380097137]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
28,1.8133333333333332,1.7459524043728545,"[942.5546347733571, 200.07701203431094, 441.76248993675296]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
29,1.8066666666666666,1.7486450781526863,"[775.227198986994, 162.1105567083791, 527.4259072731387]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
30,1.8,1.7483003374733552,"[772.2632572907966, 161.7402986631268, 517.1314229797833]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
31,1.7933333333333334,1.744271757266143,"[819.9120165560543, 128.05620717564895, 656.5806865392361]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
32,1.7866666666666666,1.7481510023511517,"[669.4338353785919, 116.58074477442825, 509.49755851514925]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
33,1.78,1.7303331856914577,"[518.9546176730299, 128.20342911053893, 514.9422971260674]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
34,1.7733333333333334,1.7223431670134453,"[400.74099891488896, 113.56071164510567, 560.9623567145728]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
35,1.7666666666666666,1.7223431670134453,"[469.6579663718757, 123.36848952172122, 680.602532558744]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
36,1.76,1.7252802506336713,"[541.750387073357, 107.68287804334327, 673.0670541046416]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
37,1.7533333333333334,1.6907199383151306,"[451.1449416593847, 108.31138209239542, 833.407446805534]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
38,1.7466666666666666,1.6705375296190774,"[360.5645637757479, 129.98382422817173, 952.2650877367471]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
39,1.74,1.6907199383151306,"[447.6912015138341, 143.5399131910197, 924.1191424606211]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
40,1.7333333333333334,1.6850486705602934,"[409.06015747988596, 119.80539237732843, 908.3918918659654]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
41,1.7266666666666666,1.7072305483720616,"[479.3398335817887, 152.2751285161236, 772.2894758664665]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
42,1.72,1.688658059746278,"[446.2146372707401, 145.46095402141793, 979.3728764286932]",1.7531773663625254,"[548.379183002749, 360.6679543956882, 371.1033556198237]"
