SA_RUN_METADATA
initial_state,
step_size,0.3
temperature,2
iterations,300
bounds,"[(0.0, 1000.0), (0.0, 1000.0)]"

iteration,temperature,current_eval,current_solution,best_eval,best_solution
actual_initial_state,"[848.8620013398149, 927.6168234720261]"
0,2.0,1.5726431580593427,"[909.0652793905342, 956.1831132033677]",1.5726431580593427,"[909.0652793905342, 956.1831132033677]"
1,1.9933333333333334,1.5727422431122835,"[971.1963271402111, 913.5842762226002]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
2,1.9866666666666666,1.5724304684269594,"[917.0501080989213, 712.4504598335503]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
3,1.98,1.5725466655736833,"[772.4695752146793, 662.384918057435]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
4,1.9733333333333334,1.5725838327136161,"[643.1265906813128, 588.0808171279726]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
5,1.9666666666666666,1.571982514106398,"[658.0068362155733, 784.8548685544301]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
6,1.96,1.5725466655736833,"[825.4112259138452, 723.7800719383174]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
7,1.9533333333333334,1.571982514106398,"[656.5493303382339, 794.4054359384273]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
8,1.9466666666666668,1.5691932837521225,"[569.9422231877842, 958.5860965633543]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
9,1.94,1.571982514106398,"[757.9409357521927, 908.3870609300598]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
10,1.9333333333333333,1.5726245311560132,"[887.9804560895016, 942.9761547156463]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
11,1.9266666666666667,1.5725993156437554,"[763.7204586624816, 868.5628556775719]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
12,1.92,1.5710879240417346,"[634.8501487141997, 954.6814967036926]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
13,1.9133333333333333,1.5725993156437554,"[741.6821928731329, 821.5631932820972]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
14,1.9066666666666667,1.5726245311560132,"[799.9708143861719, 854.8717281020693]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
15,1.9,1.5726431580593427,"[874.0348569363205, 918.8224423813033]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
16,1.8933333333333333,1.5727422431122835,"[946.0966065904299, 905.1057073965574]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
17,1.8866666666666667,1.5725993156437554,"[869.5564606148462, 982.7568608472939]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
18,1.88,1.5727422431122835,"[953.3211884354628, 956.0602522054428]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
19,1.8733333333333333,1.5725466655736833,"[929.6370346738979, 800.3325667648783]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
20,1.8666666666666667,1.5724304684269594,"[953.4764528161662, 612.497279598735]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
21,1.8599999999999999,1.5725466655736833,"[755.2385596882041, 675.7739070265625]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
22,1.8533333333333333,1.5724304684269594,"[879.5001019744193, 651.7813192713985]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
23,1.8466666666666667,1.5724304684269594,"[861.6129023191659, 668.692312733688]",1.5727422431122835,"[971.1963271402111, 913.5842762226002]"
