SA_RUN_METADATA
initial_state,
step_size,0.3
temperature,2
iterations,300
bounds,"[(0.0, 1000.0), (0.0, 1000.0)]"

iteration,temperature,current_eval,current_solution,best_eval,best_solution
actual_initial_state,"[402.6058698027232, 193.23691315245307]"
0,2.0,1.5693430472087415,"[408.32136854816076, 157.1661537979847]",1.5718147498620583,"[402.6058698027232, 193.23691315245307]"
1,1.9933333333333334,1.5724304684269594,"[360.04927220127854, 190.02105965613248]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
2,1.9866666666666666,1.56878920827404,"[464.06391503784, 171.08970087045367]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
3,1.98,1.5718147498620583,"[378.572547084162, 181.7138495065117]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
4,1.9733333333333334,1.57105822062187,"[357.66817773915244, 166.32649522153918]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
5,1.9666666666666666,1.5724304684269594,"[267.0795388027632, 157.53318661714306]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
6,1.96,1.5718147498620583,"[295.04116326710147, 140.4549982130544]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
7,1.9533333333333334,1.5718147498620583,"[261.695936043565, 125.36682785072955]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
8,1.9466666666666668,1.5693430472087415,"[299.0059769467601, 114.45658754787638]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
9,1.94,1.570672416329789,"[274.41876762752446, 126.05346330808909]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
10,1.9333333333333333,1.5693430472087415,"[331.4881289692489, 132.45804967756882]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
11,1.9266666666666667,1.570672416329789,"[325.6489225189118, 150.2455002656311]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
12,1.92,1.5718147498620583,"[342.65544129484374, 176.4642828122179]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
13,1.9133333333333333,1.5724304684269594,"[260.8813557066056, 146.16188613110916]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
14,1.9066666666666667,1.5724304684269594,"[253.02856196394242, 144.50424027283077]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
15,1.9,1.5724304684269594,"[216.66227235812573, 117.36979004809496]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
16,1.8933333333333333,1.5724304684269594,"[189.9751318785875, 135.17032471977825]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
17,1.8866666666666667,1.5724304684269594,"[144.60012411657735, 114.44545743457584]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
18,1.88,1.5724304684269594,"[131.44745698143223, 88.82813954205741]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
19,1.8733333333333333,1.57105822062187,"[160.40879797150268, 75.02243278135407]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
20,1.8666666666666667,1.5724304684269594,"[136.15821537465095, 74.32072310193838]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
21,1.8599999999999999,1.56878920827404,"[179.1248408120366, 59.70478321920437]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
22,1.8533333333333333,1.56878920827404,"[236.49943218378533, 55.16374666231774]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
23,1.8466666666666667,1.56878920827404,"[194.4087589944939, 59.392910829562766]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
24,1.84,1.5693430472087415,"[175.11271261117724, 66.76756059902009]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
25,1.8333333333333333,1.56878920827404,"[228.59543412571693, 74.84096263218171]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
26,1.8266666666666667,1.56878920827404,"[231.32527394838937, 62.239307786620444]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
27,1.82,1.56878920827404,"[278.3419658798345, 58.252530262157634]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
28,1.8133333333333332,1.56878920827404,"[346.6524609056938, 69.5632291387699]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
29,1.8066666666666666,1.56878920827404,"[447.9246005015555, 70.04485556511672]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
30,1.8,1.56878920827404,"[423.42084099825365, 58.35238103533819]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
31,1.7933333333333334,1.56878920827404,"[408.6398134231201, 53.33163305840805]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
32,1.7866666666666666,1.56878920827404,"[395.05685968208894, 47.08225414464667]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
33,1.78,1.56878920827404,"[346.4529383826901, 43.65751859342341]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
34,1.7733333333333334,1.56878920827404,"[316.3839139282676, 54.780696436423206]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
35,1.7666666666666666,1.56878920827404,"[393.06395853222176, 57.76835806489678]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
36,1.76,1.56878920827404,"[425.7054380509224, 62.607137034385566]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
37,1.7533333333333334,1.56878920827404,"[465.0495742249028, 54.47939344979715]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
38,1.7466666666666666,1.56878920827404,"[406.47210209015003, 47.938462542673896]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
39,1.74,1.56878920827404,"[521.1581172287697, 53.77021540755759]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
40,1.7333333333333334,1.56878920827404,"[516.8972192331561, 56.57246759116853]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
41,1.7266666666666666,1.56878920827404,"[634.9463154526337, 68.12613809498889]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
42,1.72,1.56878920827404,"[756.7127761447584, 59.72738761943498]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
43,1.7133333333333334,1.56878920827404,"[840.2927520970005, 61.74607599092147]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
44,1.7066666666666666,1.56878920827404,"[772.5607945259082, 58.23904309400599]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
45,1.7,1.56878920827404,"[972.288583406331, 71.68046317521082]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
46,1.6933333333333334,1.56878920827404,"[853.3600037004693, 69.63474832239753]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
47,1.6866666666666665,1.56878920827404,"[972.2468035901115, 61.06205105517129]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
48,1.68,1.56878920827404,"[903.030210641553, 54.60414675475753]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
49,1.6733333333333333,1.56878920827404,"[786.6150097454051, 58.09344606128544]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
50,1.6666666666666667,1.56878920827404,"[987.0123750486409, 68.35869043670505]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
51,1.66,1.56878920827404,"[935.0344243350528, 75.81728825405366]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
52,1.6533333333333333,1.56878920827404,"[773.9138628061096, 96.07790426271575]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
53,1.6466666666666667,1.56878920827404,"[652.637452263872, 85.38445337448765]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
54,1.6400000000000001,1.56878920827404,"[816.3448460249754, 73.06044315016298]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
55,1.6333333333333333,1.56878920827404,"[639.8018797645295, 77.64228354267256]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
56,1.6266666666666667,1.56878920827404,"[773.5258184565844, 87.64987209649924]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
57,1.62,1.56878920827404,"[960.6319055448987, 97.35887412167929]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
58,1.6133333333333333,1.56878920827404,"[981.9267498015121, 108.08387623972307]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
59,1.6066666666666667,1.56878920827404,"[879.7284165427554, 104.70257874722024]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
60,1.6,1.56878920827404,"[973.2888196123622, 120.16778552709165]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
61,1.5933333333333333,1.56878920827404,"[778.1152078747061, 143.14453558403844]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
62,1.5866666666666667,1.56878920827404,"[908.904689964313, 143.7724115715249]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
63,1.58,1.56878920827404,"[747.6943464734306, 127.17151256247575]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
64,1.5733333333333333,1.56878920827404,"[724.889143776069, 113.26433416140112]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
65,1.5666666666666667,1.56878920827404,"[639.3561076094232, 117.46408240403632]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
66,1.56,1.56878920827404,"[688.637669675526, 115.90388052780901]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
67,1.5533333333333332,1.56878920827404,"[758.659119043086, 143.6741873600664]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
68,1.5466666666666666,1.56878920827404,"[884.8577831229685, 124.48029593770066]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
69,1.54,1.56878920827404,"[941.3959969665676, 149.61892235821193]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
70,1.5333333333333332,1.56878920827404,"[854.5511728258591, 149.20315604484668]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
71,1.5266666666666666,1.56878920827404,"[947.0962381073347, 136.1290276488466]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
72,1.52,1.56878920827404,"[853.8615490106735, 129.7271898446112]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
73,1.5133333333333332,1.56878920827404,"[701.3884443263154, 160.1615527972474]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
74,1.5066666666666666,1.56878920827404,"[872.7652312136208, 177.92089341777816]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
75,1.5,1.56878920827404,"[729.8564870749725, 167.20139577915043]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
76,1.4933333333333332,1.56878920827404,"[626.6549984547163, 153.83505667512813]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
77,1.4866666666666668,1.56878920827404,"[550.8082308770773, 183.81768137864626]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
78,1.48,1.56878920827404,"[619.9267939919067, 204.18319538066976]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
79,1.4733333333333334,1.56878920827404,"[681.9510917220729, 224.45283838579644]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
80,1.4666666666666668,1.56878920827404,"[630.6263935820647, 229.81981550093704]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
81,1.46,1.56878920827404,"[704.0789061857957, 263.94267126180176]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
82,1.4533333333333334,1.5693430472087415,"[625.936305318463, 239.65735917701994]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
83,1.4466666666666668,1.570672416329789,"[610.2632513542585, 269.41149391128744]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
84,1.44,1.570672416329789,"[515.4962550544471, 224.95150878642642]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
85,1.4333333333333333,1.5724304684269594,"[425.5027340720585, 271.0732753931363]",1.5724304684269594,"[360.04927220127854, 190.02105965613248]"
86,1.4266666666666667,1.5725838327136161,"[361.35508171620165, 326.70110932562875]",1.5725838327136161,"[361.35508171620165, 326.70110932562875]"
87,1.42,1.5727422431122835,"[367.06910664548457, 358.4545008531405]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
88,1.4133333333333333,1.572716953641987,"[372.0860287739124, 387.900500827358]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
89,1.4066666666666667,1.571982514106398,"[354.13685304575404, 424.7444370174719]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
90,1.4,1.5725993156437554,"[432.585978776759, 477.4422055327507]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
91,1.3933333333333333,1.569987834097767,"[358.41795488226626, 579.7384750603563]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
92,1.3866666666666667,1.565410661912608,"[310.3306305129995, 584.1501132924883]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
93,1.38,1.5691932837521225,"[349.2222952506384, 589.7049941273659]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
94,1.3733333333333333,1.5690518323284595,"[310.5621071210872, 541.1271989258005]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
95,1.3666666666666667,1.5691932837521225,"[324.77378466270903, 561.2109840342125]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
96,1.3599999999999999,1.565410661912608,"[352.2947008319588, 667.577202669091]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
97,1.3533333333333335,1.5617234523329935,"[316.7938229848846, 689.0562583220745]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
98,1.3466666666666667,1.5691932837521225,"[339.5562407786797, 584.2327168134132]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
99,1.3399999999999999,1.5647537373818228,"[326.9788769153946, 672.6404114861914]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
100,1.3333333333333335,1.564057552482099,"[289.98255298338796, 619.1370567928989]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
101,1.3266666666666667,1.5683204741694095,"[333.53114830035645, 605.4708796675629]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
102,1.3199999999999998,1.5691932837521225,"[317.50650016973896, 530.3005330178586]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
103,1.3133333333333335,1.5715634836018284,"[375.19300270642304, 511.40318430928136]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
104,1.3066666666666666,1.5714730754631165,"[326.07885527383576, 450.1089476614655]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
105,1.3,1.5710879240417346,"[312.5888542717631, 464.5447172390647]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
106,1.2933333333333334,1.5715634836018284,"[358.400633386533, 478.3877040725028]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
107,1.2866666666666666,1.5710879240417346,"[332.51949950230613, 494.7448053970908]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
108,1.28,1.569987834097767,"[362.53127333452215, 594.4000181173233]",1.5727422431122835,"[367.06910664548457, 358.4545008531405]"
