SA_RUN_METADATA
initial_state,
step_size,0.3
temperature,2
iterations,300
bounds,"[(0.0, 1000.0), (0.0, 1000.0)]"

iteration,temperature,current_eval,current_solution,best_eval,best_solution
actual_initial_state,"[788.8413809260654, 813.5131818449908]"
0,2.0,2.530044616600584,"[622.8423392493859, 789.3672490065392]",2.530044616600584,"[622.8423392493859, 789.3672490065392]"
1,1.9933333333333334,2.5307936338703234,"[696.3296985577339, 951.0478192677283]",2.5307936338703234,"[696.3296985577339, 951.0478192677283]"
2,1.9866666666666666,2.5231511528912334,"[752.1296910663102, 723.9242392711612]",2.5307936338703234,"[696.3296985577339, 951.0478192677283]"
3,1.98,2.5231511528912334,"[890.084481141168, 883.4038804086555]",2.5307936338703234,"[696.3296985577339, 951.0478192677283]"
4,1.9733333333333334,2.52619863128751,"[685.564272720474, 761.636448479523]",2.5307936338703234,"[696.3296985577339, 951.0478192677283]"
5,1.9666666666666666,2.5327703313235856,"[529.0964578115544, 924.0160581877516]",2.5327703313235856,"[529.0964578115544, 924.0160581877516]"
6,1.96,2.5315091814168023,"[471.3227353509986, 701.9161505964032]",2.5327703313235856,"[529.0964578115544, 924.0160581877516]"
7,1.9533333333333334,2.5318115736028046,"[359.7352572663944, 563.8338800266146]",2.5327703313235856,"[529.0964578115544, 924.0160581877516]"
8,1.9466666666666668,2.5323090015288674,"[300.1899421293094, 488.686931358325]",2.5327703313235856,"[529.0964578115544, 924.0160581877516]"
9,1.94,2.533515209958876,"[297.26433233081787, 608.2010386816108]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
10,1.9333333333333333,2.533507474763646,"[359.5499924118736, 743.2039127614987]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
11,1.9266666666666667,2.532719900837579,"[439.3091138509911, 743.7956651992887]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
12,1.92,2.5323090015288674,"[355.6787334495266, 583.5989451273317]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
13,1.9133333333333333,2.5318115736028046,"[347.99213657421996, 549.5275340145267]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
14,1.9066666666666667,2.5323090015288674,"[445.2378888788035, 723.6474534050174]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
15,1.9,2.5307936338703234,"[424.7194158352211, 569.6330266756444]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
16,1.8933333333333333,2.530044616600584,"[538.8012151749199, 676.3445092668788]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
17,1.8866666666666667,2.52619863128751,"[567.907552196859, 633.7714853818848]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
18,1.88,2.5200933311473657,"[714.2887474388269, 610.7071664017225]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
19,1.8733333333333333,2.519194270187251,"[583.3609359343491, 479.00803290868646]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
20,1.8666666666666667,2.520500998760565,"[644.4868735497992, 590.1659996440179]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
21,1.8599999999999999,2.5298445328010404,"[593.1532681631988, 724.4785052846651]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
22,1.8533333333333333,2.5296316948794626,"[725.0484726889687, 875.2470733164873]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
23,1.8466666666666667,2.5306118689642227,"[612.7298898919204, 789.6816230681525]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
24,1.84,2.52619863128751,"[543.6982998964387, 623.5901697976899]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
25,1.8333333333333333,2.530044616600584,"[592.0219725887771, 740.3776828517517]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
26,1.8266666666666667,2.5231511528912334,"[727.9830874244652, 696.0688875202966]",2.533515209958876,"[297.26433233081787, 608.2010386816108]"
